2011-07 238
2011-08 175
2011-09 164
2011-10 255
2011-11 188
2011-12 240
2012-01 71
2012-02 9
2012-03 82
2012-04 134
2012-05 149
2012-06 54
2012-07 55
2012-08 75
2012-09 85
2012-10 54
2012-11 25
2012-12 18
2013-01 24
2013-02 10
2013-03 12
2013-04 81
2013-05 43
2013-06 61
2013-07 38
2013-08 26
2013-09 16
2013-11 14
2013-12 25
2014-01 32
2014-02 34
2014-03 69
2014-04 36
2014-05 13
2014-06 119
2014-07 48
2014-08 16
2014-09 41
2014-10 58
2014-11 146
2014-12 70
2015-01 105
2015-02 8
