1269904675 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1270363495 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1270363804 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1270414225 3 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1271305172 3 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1271392797 3 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1271396504 3 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1271661293 3 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1271734337 3 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1271754528 3 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1271816187 3 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1271840494 3 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1271904505 3 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1272667281 3 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1273012350 3 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1274040047 3 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1274052000 3 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1274052288 3 0 0 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1274054765 3 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1274240999 3 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1276218539 4 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1276231855 5 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1276232953 6 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1276234605 7 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1276234883 8 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1276243803 9 0 0 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
